Unnamed: 0,tmsp,country,amount,success,PSP,3D_secured,card,attempt_group,hour,day_of_week,PSP_encoded,card_encoded
39597,2019-02-15 03:29:12,Germany,358,1,Goldcard,0,Master,18210,3,4,0,1
39598,2019-02-15 03:33:09,Germany,121,0,Goldcard,0,Visa,18210,3,4,0,2
39599,2019-02-15 03:33:39,Germany,121,0,Simplecard,0,Visa,18211,3,4,2,2
39600,2019-02-15 03:34:29,Germany,121,0,Simplecard,0,Visa,18212,3,4,2,2
39601,2019-02-15 03:41:15,Germany,138,0,Simplecard,0,Diners,18212,3,4,2,0
39602,2019-02-15 03:42:29,Germany,115,0,UK_Card,0,Visa,18212,3,4,3,2
39603,2019-02-15 03:42:48,Germany,115,0,UK_Card,0,Visa,18213,3,4,3,2
39604,2019-02-15 03:47:05,Switzerland,91,1,Goldcard,1,Visa,18213,3,4,0,2
39605,2019-02-15 03:49:01,Germany,287,0,Simplecard,0,Master,18213,3,4,2,1
39606,2019-02-15 03:52:54,Germany,188,1,Moneycard,0,Master,18213,3,4,1,1
39607,2019-02-15 03:54:32,Germany,354,0,Simplecard,1,Master,18213,3,4,2,1
39608,2019-02-15 03:55:37,Germany,308,0,UK_Card,1,Visa,18213,3,4,3,2
39609,2019-02-15 03:55:52,Germany,308,0,UK_Card,1,Visa,18214,3,4,3,2
39610,2019-02-15 03:57:02,Austria,46,1,UK_Card,0,Diners,18214,3,4,3,0
39611,2019-02-15 04:01:33,Switzerland,270,0,Moneycard,0,Master,18214,4,4,1,1
39612,2019-02-15 04:02:08,Switzerland,270,0,UK_Card,0,Master,18215,4,4,3,1
39613,2019-02-15 04:02:58,Switzerland,270,0,UK_Card,0,Master,18216,4,4,3,1
39614,2019-02-15 04:04:18,Germany,91,1,UK_Card,0,Master,18216,4,4,3,1
39615,2019-02-15 04:06:14,Germany,199,0,Simplecard,0,Master,18216,4,4,2,1
39616,2019-02-15 04:07:48,Austria,210,0,Simplecard,1,Diners,18216,4,4,2,0
39617,2019-02-15 04:11:04,Austria,22,0,Simplecard,0,Master,18216,4,4,2,1
39618,2019-02-15 04:11:39,Austria,22,1,UK_Card,0,Master,18217,4,4,3,1
39619,2019-02-15 04:14:40,Switzerland,123,0,UK_Card,0,Visa,18217,4,4,3,2
39620,2019-02-15 04:17:29,Germany,216,1,UK_Card,1,Master,18217,4,4,3,1
39621,2019-02-15 04:21:04,Switzerland,80,0,UK_Card,0,Master,18217,4,4,3,1
39622,2019-02-15 04:21:06,Switzerland,80,0,UK_Card,0,Master,18218,4,4,3,1
39623,2019-02-15 04:24:18,Switzerland,150,0,Moneycard,1,Master,18218,4,4,1,1
39624,2019-02-15 04:24:32,Switzerland,150,0,Simplecard,1,Master,18219,4,4,2,1
39625,2019-02-15 04:24:56,Switzerland,150,0,UK_Card,1,Master,18220,4,4,3,1
39626,2019-02-15 04:26:45,Germany,295,1,Goldcard,1,Master,18220,4,4,0,1
39627,2019-02-15 04:28:04,Germany,204,0,Simplecard,0,Visa,18220,4,4,2,2
39628,2019-02-15 04:30:11,Germany,292,1,Moneycard,0,Diners,18220,4,4,1,0
39629,2019-02-15 04:31:50,Germany,74,0,Simplecard,0,Master,18220,4,4,2,1
39630,2019-02-15 04:31:57,Germany,74,0,Moneycard,0,Master,18221,4,4,1,1
39631,2019-02-15 04:32:05,Germany,74,0,UK_Card,0,Master,18222,4,4,3,1
39632,2019-02-15 04:38:15,Switzerland,163,1,UK_Card,0,Master,18222,4,4,3,1
39633,2019-02-15 04:40:34,Austria,308,0,Simplecard,0,Master,18222,4,4,2,1
39634,2019-02-15 04:42:00,Germany,337,0,UK_Card,1,Visa,18222,4,4,3,2
39635,2019-02-15 04:42:16,Germany,337,0,Moneycard,1,Visa,18223,4,4,1,2
39636,2019-02-15 04:43:12,Germany,337,1,UK_Card,1,Visa,18224,4,4,3,2
39637,2019-02-15 04:44:20,Switzerland,186,0,UK_Card,0,Master,18224,4,4,3,1
39638,2019-02-15 04:44:51,Switzerland,186,0,UK_Card,0,Master,18225,4,4,3,1
39639,2019-02-15 04:46:39,Germany,244,0,Simplecard,0,Master,18225,4,4,2,1
39640,2019-02-15 04:46:46,Germany,244,0,UK_Card,0,Master,18226,4,4,3,1
39641,2019-02-15 04:51:05,Austria,109,0,UK_Card,0,Diners,18226,4,4,3,0
39642,2019-02-15 04:51:25,Austria,109,0,UK_Card,0,Diners,18227,4,4,3,0
39643,2019-02-15 04:52:02,Austria,109,0,Moneycard,0,Diners,18228,4,4,1,0
39644,2019-02-15 04:53:30,Germany,243,0,Simplecard,0,Master,18228,4,4,2,1
39645,2019-02-15 04:55:52,Germany,109,0,Goldcard,0,Master,18228,4,4,0,1
39646,2019-02-15 04:56:41,Germany,109,0,Moneycard,0,Master,18229,4,4,1,1
39647,2019-02-15 05:02:01,Germany,105,0,Moneycard,1,Master,18229,5,4,1,1
39648,2019-02-15 05:05:44,Germany,101,0,Simplecard,0,Master,18229,5,4,2,1
39649,2019-02-15 05:05:57,Germany,101,0,UK_Card,0,Master,18230,5,4,3,1
39650,2019-02-15 05:06:00,Germany,101,1,UK_Card,0,Master,18231,5,4,3,1
39651,2019-02-15 05:07:37,Austria,241,1,Goldcard,0,Master,18231,5,4,0,1
39652,2019-02-15 05:12:33,Austria,236,0,UK_Card,0,Master,18231,5,4,3,1
39653,2019-02-15 05:12:33,Austria,236,0,UK_Card,0,Master,18232,5,4,3,1
39654,2019-02-15 05:16:00,Austria,197,1,Simplecard,1,Master,18232,5,4,2,1
39655,2019-02-15 05:17:38,Germany,57,0,Simplecard,1,Diners,18232,5,4,2,0
39656,2019-02-15 05:17:51,Germany,57,0,Simplecard,1,Diners,18233,5,4,2,0
39657,2019-02-15 05:20:50,Germany,333,0,UK_Card,0,Master,18233,5,4,3,1
39658,2019-02-15 05:21:42,Germany,333,0,UK_Card,0,Master,18234,5,4,3,1
39659,2019-02-15 05:21:43,Germany,333,0,UK_Card,0,Master,18235,5,4,3,1
39660,2019-02-15 05:24:27,Switzerland,196,0,Simplecard,0,Master,18235,5,4,2,1
39661,2019-02-15 05:26:22,Germany,86,0,UK_Card,1,Diners,18235,5,4,3,0
39662,2019-02-15 05:26:29,Germany,86,1,UK_Card,1,Diners,18236,5,4,3,0
39663,2019-02-15 05:28:13,Switzerland,140,0,Simplecard,0,Master,18236,5,4,2,1
39664,2019-02-15 05:30:34,Germany,389,1,UK_Card,0,Master,18236,5,4,3,1
39665,2019-02-15 05:32:51,Germany,228,0,UK_Card,1,Diners,18236,5,4,3,0
39666,2019-02-15 05:34:50,Austria,204,0,UK_Card,0,Master,18236,5,4,3,1
39667,2019-02-15 05:36:32,Germany,76,0,UK_Card,0,Diners,18236,5,4,3,0
39668,2019-02-15 05:36:34,Germany,76,0,Moneycard,0,Diners,18237,5,4,1,0
39669,2019-02-15 05:36:39,Germany,76,1,Moneycard,0,Diners,18238,5,4,1,0
39670,2019-02-15 05:37:51,Austria,291,0,UK_Card,0,Diners,18238,5,4,3,0
39671,2019-02-15 05:38:12,Austria,291,0,Moneycard,0,Diners,18239,5,4,1,0
39672,2019-02-15 05:38:22,Austria,291,0,Simplecard,0,Diners,18240,5,4,2,0
39673,2019-02-15 05:40:20,Germany,254,0,Moneycard,0,Visa,18240,5,4,1,2
39674,2019-02-15 05:41:22,Germany,340,0,UK_Card,0,Master,18240,5,4,3,1
39675,2019-02-15 05:42:22,Germany,340,0,UK_Card,0,Master,18240,5,4,3,1
39676,2019-02-15 05:42:44,Germany,340,0,Moneycard,0,Master,18241,5,4,1,1
39677,2019-02-15 05:45:46,Germany,45,0,Moneycard,0,Visa,18241,5,4,1,2
39678,2019-02-15 05:47:08,Switzerland,266,1,Goldcard,1,Master,18241,5,4,0,1
39679,2019-02-15 05:50:35,Germany,375,0,Simplecard,0,Master,18241,5,4,2,1
39680,2019-02-15 05:50:56,Germany,375,0,UK_Card,0,Master,18242,5,4,3,1
39681,2019-02-15 05:53:55,Germany,94,1,Moneycard,0,Master,18242,5,4,1,1
39682,2019-02-15 05:58:02,Switzerland,62,0,Moneycard,0,Diners,18242,5,4,1,0
39683,2019-02-15 06:03:43,Germany,423,0,UK_Card,0,Diners,18242,6,4,3,0
39684,2019-02-15 06:13:16,Germany,331,1,UK_Card,1,Visa,18242,6,4,3,2
39685,2019-02-15 06:14:24,Austria,296,0,Simplecard,0,Master,18242,6,4,2,1
39686,2019-02-15 06:15:11,Austria,296,0,UK_Card,0,Master,18243,6,4,3,1
39687,2019-02-15 06:20:36,Germany,8,0,Moneycard,0,Master,18243,6,4,1,1
39688,2019-02-15 06:20:46,Germany,8,0,Moneycard,0,Master,18244,6,4,1,1
39689,2019-02-15 06:23:18,Switzerland,142,0,Moneycard,1,Master,18244,6,4,1,1
39690,2019-02-15 06:26:55,Switzerland,126,0,UK_Card,0,Visa,18244,6,4,3,2
39691,2019-02-15 06:27:16,Switzerland,126,0,UK_Card,0,Visa,18245,6,4,3,2
39692,2019-02-15 06:27:47,Switzerland,126,0,UK_Card,0,Visa,18246,6,4,3,2
39693,2019-02-15 06:34:07,Germany,252,0,UK_Card,0,Visa,18246,6,4,3,2
39694,2019-02-15 06:34:26,Germany,252,0,UK_Card,0,Visa,18247,6,4,3,2
39695,2019-02-15 06:34:37,Germany,252,1,Simplecard,0,Visa,18248,6,4,2,2
39696,2019-02-15 06:37:37,Switzerland,100,0,Moneycard,1,Master,18248,6,4,1,1
39697,2019-02-15 06:38:12,Switzerland,100,0,UK_Card,1,Master,18249,6,4,3,1
39698,2019-02-15 06:38:24,Switzerland,100,0,UK_Card,1,Master,18250,6,4,3,1
39699,2019-02-15 06:41:12,Switzerland,211,0,Goldcard,0,Visa,18250,6,4,0,2
39700,2019-02-15 06:43:34,Switzerland,100,0,Simplecard,0,Master,18250,6,4,2,1
39701,2019-02-15 06:45:32,Germany,40,0,UK_Card,0,Master,18250,6,4,3,1
39702,2019-02-15 06:46:54,Switzerland,142,1,UK_Card,0,Visa,18250,6,4,3,2
39703,2019-02-15 06:55:47,Germany,189,0,Moneycard,0,Diners,18250,6,4,1,0
39704,2019-02-15 06:56:34,Germany,189,1,Simplecard,0,Diners,18251,6,4,2,0
39705,2019-02-15 06:58:08,Switzerland,77,0,UK_Card,0,Master,18251,6,4,3,1
39706,2019-02-15 07:00:12,Switzerland,137,1,UK_Card,0,Diners,18251,7,4,3,0
39707,2019-02-15 07:03:45,Germany,306,0,UK_Card,0,Diners,18251,7,4,3,0
39708,2019-02-15 07:04:28,Germany,306,1,Moneycard,0,Diners,18252,7,4,1,0
39709,2019-02-15 07:07:44,Germany,210,0,Simplecard,0,Visa,18252,7,4,2,2
39710,2019-02-15 07:09:27,Germany,23,1,Simplecard,0,Master,18252,7,4,2,1
39711,2019-02-15 07:12:34,Switzerland,176,1,UK_Card,0,Master,18252,7,4,3,1
39712,2019-02-15 07:17:05,Switzerland,153,0,Simplecard,0,Diners,18252,7,4,2,0
39713,2019-02-15 07:17:16,Switzerland,153,0,Simplecard,0,Diners,18253,7,4,2,0
39714,2019-02-15 07:18:03,Switzerland,153,0,Moneycard,0,Diners,18254,7,4,1,0
39715,2019-02-15 07:18:30,Switzerland,153,0,Simplecard,0,Diners,18255,7,4,2,0
39716,2019-02-15 07:19:08,Switzerland,153,1,Simplecard,0,Diners,18256,7,4,2,0
39717,2019-02-15 07:26:54,Germany,184,0,Simplecard,0,Diners,18256,7,4,2,0
39718,2019-02-15 07:30:20,Germany,238,0,UK_Card,0,Master,18256,7,4,3,1
39719,2019-02-15 07:32:08,Germany,227,0,UK_Card,0,Visa,18256,7,4,3,2
39720,2019-02-15 07:32:23,Germany,227,0,Goldcard,0,Visa,18257,7,4,0,2
39721,2019-02-15 07:36:51,Germany,51,1,UK_Card,0,Master,18257,7,4,3,1
39722,2019-02-15 07:46:11,Austria,207,1,Simplecard,1,Diners,18257,7,4,2,0
39723,2019-02-15 07:48:27,Germany,219,0,Moneycard,0,Master,18257,7,4,1,1
39724,2019-02-15 07:56:31,Germany,204,0,UK_Card,0,Master,18257,7,4,3,1
39725,2019-02-15 07:56:44,Germany,204,0,Simplecard,0,Master,18258,7,4,2,1
39726,2019-02-15 07:57:22,Germany,204,0,UK_Card,0,Master,18259,7,4,3,1
39727,2019-02-15 07:58:02,Germany,204,0,UK_Card,0,Master,18260,7,4,3,1
39728,2019-02-15 07:58:02,Germany,204,0,UK_Card,0,Master,18261,7,4,3,1
39729,2019-02-15 08:00:38,Germany,192,0,Simplecard,1,Master,18261,8,4,2,1
39730,2019-02-15 08:03:14,Austria,156,0,UK_Card,0,Master,18261,8,4,3,1
39731,2019-02-15 08:03:19,Austria,156,0,Simplecard,0,Master,18262,8,4,2,1
39732,2019-02-15 08:05:12,Germany,235,0,UK_Card,0,Master,18262,8,4,3,1
39733,2019-02-15 08:08:12,Germany,299,0,UK_Card,0,Diners,18262,8,4,3,0
39734,2019-02-15 08:08:15,Germany,299,0,UK_Card,0,Diners,18263,8,4,3,0
39735,2019-02-15 08:11:46,Switzerland,193,0,UK_Card,0,Visa,18263,8,4,3,2
39736,2019-02-15 08:12:29,Switzerland,193,0,Moneycard,0,Visa,18264,8,4,1,2
39737,2019-02-15 08:13:19,Switzerland,193,0,UK_Card,0,Visa,18265,8,4,3,2
39738,2019-02-15 08:16:33,Germany,212,0,Moneycard,0,Master,18265,8,4,1,1
39739,2019-02-15 08:17:24,Germany,212,0,UK_Card,0,Master,18266,8,4,3,1
39740,2019-02-15 08:18:40,Germany,251,0,Moneycard,0,Master,18266,8,4,1,1
39741,2019-02-15 08:19:20,Germany,251,0,UK_Card,0,Master,18267,8,4,3,1
39742,2019-02-15 08:19:57,Germany,251,0,UK_Card,0,Master,18268,8,4,3,1
39743,2019-02-15 08:20:36,Germany,251,0,Simplecard,0,Master,18269,8,4,2,1
39744,2019-02-15 08:23:33,Germany,96,0,UK_Card,1,Diners,18269,8,4,3,0
39745,2019-02-15 08:23:37,Germany,96,0,UK_Card,1,Diners,18270,8,4,3,0
39746,2019-02-15 08:24:30,Germany,96,0,Moneycard,1,Diners,18271,8,4,1,0
39747,2019-02-15 08:25:02,Germany,96,0,Simplecard,1,Diners,18272,8,4,2,0
39748,2019-02-15 08:25:28,Germany,96,1,UK_Card,1,Diners,18273,8,4,3,0
39749,2019-02-15 08:28:52,Germany,270,0,UK_Card,0,Master,18273,8,4,3,1
39750,2019-02-15 08:29:11,Germany,270,0,UK_Card,0,Master,18274,8,4,3,1
39751,2019-02-15 08:31:52,Germany,62,1,UK_Card,1,Master,18274,8,4,3,1
39752,2019-02-15 08:33:26,Germany,57,0,UK_Card,0,Master,18274,8,4,3,1
39753,2019-02-15 08:33:38,Germany,57,0,UK_Card,0,Master,18275,8,4,3,1
39754,2019-02-15 08:35:49,Germany,289,0,Simplecard,0,Master,18275,8,4,2,1
39755,2019-02-15 08:36:54,Germany,174,0,UK_Card,0,Master,18275,8,4,3,1
39756,2019-02-15 08:38:12,Germany,299,0,UK_Card,0,Master,18275,8,4,3,1
39757,2019-02-15 08:43:07,Germany,56,0,UK_Card,1,Diners,18275,8,4,3,0
39758,2019-02-15 08:43:26,Germany,56,1,Simplecard,1,Diners,18276,8,4,2,0
39759,2019-02-15 08:49:09,Germany,215,0,UK_Card,1,Diners,18276,8,4,3,0
39760,2019-02-15 08:51:02,Germany,301,0,Moneycard,0,Master,18276,8,4,1,1
39761,2019-02-15 08:55:49,Germany,277,0,Simplecard,0,Visa,18276,8,4,2,2
39762,2019-02-15 08:57:02,Germany,107,1,UK_Card,0,Master,18276,8,4,3,1
39763,2019-02-15 08:58:42,Austria,123,1,UK_Card,0,Visa,18276,8,4,3,2
39764,2019-02-15 09:00:21,Germany,278,0,Simplecard,1,Diners,18276,9,4,2,0
39765,2019-02-15 09:00:49,Germany,278,1,Simplecard,1,Diners,18277,9,4,2,0
39766,2019-02-15 09:02:07,Germany,286,0,UK_Card,0,Visa,18277,9,4,3,2
39767,2019-02-15 09:02:21,Germany,286,0,UK_Card,0,Visa,18278,9,4,3,2
39768,2019-02-15 09:02:25,Germany,286,0,UK_Card,0,Visa,18279,9,4,3,2
39769,2019-02-15 09:03:04,Germany,286,0,UK_Card,0,Visa,18280,9,4,3,2
39770,2019-02-15 09:03:14,Germany,286,0,UK_Card,0,Visa,18281,9,4,3,2
39771,2019-02-15 09:03:45,Germany,286,0,UK_Card,0,Visa,18282,9,4,3,2
39772,2019-02-15 09:05:50,Germany,318,1,Simplecard,0,Diners,18282,9,4,2,0
39773,2019-02-15 09:11:17,Germany,261,0,Moneycard,0,Visa,18282,9,4,1,2
39774,2019-02-15 09:13:23,Germany,103,0,UK_Card,0,Visa,18282,9,4,3,2
39775,2019-02-15 09:13:29,Germany,103,0,Simplecard,0,Visa,18283,9,4,2,2
39776,2019-02-15 09:14:50,Germany,325,0,Simplecard,0,Master,18283,9,4,2,1
39777,2019-02-15 09:25:34,Germany,421,0,UK_Card,1,Diners,18283,9,4,3,0
39778,2019-02-15 09:25:48,Germany,421,0,UK_Card,1,Diners,18284,9,4,3,0
39779,2019-02-15 09:27:08,Germany,281,0,UK_Card,0,Master,18284,9,4,3,1
39780,2019-02-15 09:27:24,Germany,281,0,UK_Card,0,Master,18285,9,4,3,1
39781,2019-02-15 09:27:57,Germany,281,0,UK_Card,0,Master,18286,9,4,3,1
39782,2019-02-15 09:27:58,Germany,281,0,Goldcard,0,Master,18287,9,4,0,1
39783,2019-02-15 09:29:30,Austria,150,1,Moneycard,1,Diners,18287,9,4,1,0
39784,2019-02-15 09:33:33,Germany,105,0,UK_Card,1,Visa,18287,9,4,3,2
39785,2019-02-15 09:34:29,Germany,105,1,Simplecard,1,Visa,18288,9,4,2,2
39786,2019-02-15 09:38:02,Germany,66,0,UK_Card,0,Visa,18288,9,4,3,2
39787,2019-02-15 09:38:10,Germany,66,0,UK_Card,0,Visa,18289,9,4,3,2
39788,2019-02-15 09:39:02,Germany,66,0,Simplecard,0,Visa,18290,9,4,2,2
39789,2019-02-15 09:40:04,Austria,174,1,Simplecard,1,Diners,18290,9,4,2,0
39790,2019-02-15 09:41:20,Germany,175,0,UK_Card,0,Master,18290,9,4,3,1
39791,2019-02-15 09:42:04,Germany,175,0,Moneycard,0,Master,18291,9,4,1,1
39792,2019-02-15 09:42:07,Germany,175,0,UK_Card,0,Master,18292,9,4,3,1
39793,2019-02-15 09:45:49,Austria,394,0,UK_Card,0,Master,18292,9,4,3,1
39794,2019-02-15 09:46:20,Austria,394,0,UK_Card,0,Master,18293,9,4,3,1
39795,2019-02-15 09:52:02,Austria,270,0,Goldcard,0,Master,18293,9,4,0,1
39796,2019-02-15 09:52:10,Austria,270,0,UK_Card,0,Master,18294,9,4,3,1
39797,2019-02-15 09:54:24,Germany,130,0,Moneycard,0,Visa,18294,9,4,1,2
39798,2019-02-15 09:55:58,Austria,287,0,UK_Card,0,Master,18294,9,4,3,1
39799,2019-02-15 09:57:12,Germany,145,0,Simplecard,1,Diners,18294,9,4,2,0
39800,2019-02-15 09:57:51,Germany,145,0,UK_Card,1,Diners,18295,9,4,3,0
39801,2019-02-15 10:03:19,Switzerland,137,0,UK_Card,1,Master,18295,10,4,3,1
39802,2019-02-15 10:04:05,Switzerland,137,0,Simplecard,1,Master,18296,10,4,2,1
39803,2019-02-15 10:04:08,Switzerland,137,0,Moneycard,1,Master,18297,10,4,1,1
39804,2019-02-15 10:04:30,Switzerland,137,1,UK_Card,1,Master,18298,10,4,3,1
39805,2019-02-15 10:06:18,Germany,225,0,UK_Card,0,Master,18298,10,4,3,1
39806,2019-02-15 10:07:32,Switzerland,92,0,Moneycard,0,Master,18298,10,4,1,1
39807,2019-02-15 10:08:29,Switzerland,92,1,Simplecard,0,Master,18299,10,4,2,1
39808,2019-02-15 10:10:59,Germany,173,1,Moneycard,1,Master,18299,10,4,1,1
39809,2019-02-15 10:15:22,Austria,230,0,Moneycard,0,Diners,18299,10,4,1,0
39810,2019-02-15 10:19:16,Germany,167,0,UK_Card,1,Visa,18299,10,4,3,2
39811,2019-02-15 10:19:48,Germany,167,1,UK_Card,1,Visa,18300,10,4,3,2
39812,2019-02-15 10:22:27,Germany,104,0,UK_Card,0,Master,18300,10,4,3,1
39813,2019-02-15 10:22:58,Germany,104,0,UK_Card,0,Master,18301,10,4,3,1
39814,2019-02-15 10:26:06,Switzerland,256,0,UK_Card,0,Visa,18301,10,4,3,2
39815,2019-02-15 10:30:56,Germany,155,0,Goldcard,0,Diners,18301,10,4,0,0
39816,2019-02-15 10:33:01,Switzerland,130,0,Moneycard,1,Master,18301,10,4,1,1
39817,2019-02-15 10:34:48,Switzerland,185,0,Simplecard,0,Diners,18301,10,4,2,0
39818,2019-02-15 10:37:20,Switzerland,173,0,UK_Card,0,Diners,18301,10,4,3,0
39819,2019-02-15 10:38:01,Switzerland,173,1,UK_Card,0,Diners,18302,10,4,3,0
39820,2019-02-15 10:39:52,Germany,186,1,UK_Card,1,Master,18302,10,4,3,1
39821,2019-02-15 10:41:52,Germany,274,1,Moneycard,0,Master,18302,10,4,1,1
39822,2019-02-15 10:44:33,Switzerland,160,1,UK_Card,0,Visa,18302,10,4,3,2
39823,2019-02-15 10:50:05,Germany,283,0,Goldcard,0,Master,18302,10,4,0,1
39824,2019-02-15 10:51:44,Germany,305,0,UK_Card,0,Diners,18302,10,4,3,0
39825,2019-02-15 10:54:57,Austria,192,1,Moneycard,0,Diners,18302,10,4,1,0
39826,2019-02-15 11:01:01,Switzerland,117,0,UK_Card,0,Master,18302,11,4,3,1
39827,2019-02-15 11:01:57,Switzerland,117,1,UK_Card,0,Master,18303,11,4,3,1
39828,2019-02-15 11:04:20,Germany,179,0,UK_Card,0,Visa,18303,11,4,3,2
39829,2019-02-15 11:05:00,Germany,179,0,UK_Card,0,Visa,18304,11,4,3,2
39830,2019-02-15 11:05:09,Germany,179,0,UK_Card,0,Visa,18305,11,4,3,2
39831,2019-02-15 11:06:21,Germany,220,0,UK_Card,0,Master,18305,11,4,3,1
39832,2019-02-15 11:07:48,Germany,281,0,Moneycard,1,Master,18305,11,4,1,1
39833,2019-02-15 11:09:45,Austria,321,0,UK_Card,0,Diners,18305,11,4,3,0
39834,2019-02-15 11:13:22,Germany,318,0,UK_Card,1,Diners,18305,11,4,3,0
39835,2019-02-15 11:13:46,Germany,318,0,Simplecard,1,Diners,18306,11,4,2,0
39836,2019-02-15 11:16:17,Germany,366,0,UK_Card,0,Master,18306,11,4,3,1
39837,2019-02-15 11:16:43,Germany,366,1,UK_Card,0,Master,18307,11,4,3,1
39838,2019-02-15 11:22:51,Germany,209,1,Simplecard,0,Master,18307,11,4,2,1
39839,2019-02-15 11:31:15,Germany,135,1,UK_Card,0,Diners,18307,11,4,3,0
39840,2019-02-15 11:33:50,Germany,279,0,UK_Card,1,Master,18307,11,4,3,1
39841,2019-02-15 11:36:59,Germany,391,0,UK_Card,0,Master,18307,11,4,3,1
39842,2019-02-15 11:37:05,Germany,391,0,Moneycard,0,Master,18308,11,4,1,1
39843,2019-02-15 11:43:55,Switzerland,33,0,UK_Card,1,Diners,18308,11,4,3,0
39844,2019-02-15 11:44:27,Switzerland,33,0,UK_Card,1,Diners,18309,11,4,3,0
39845,2019-02-15 11:45:15,Switzerland,33,1,UK_Card,1,Diners,18310,11,4,3,0
39846,2019-02-15 11:47:31,Switzerland,193,0,UK_Card,0,Visa,18310,11,4,3,2
39847,2019-02-15 11:51:40,Germany,339,0,UK_Card,0,Visa,18310,11,4,3,2
39848,2019-02-15 11:52:11,Germany,339,0,UK_Card,0,Visa,18311,11,4,3,2
39849,2019-02-15 11:53:06,Germany,339,0,UK_Card,0,Visa,18312,11,4,3,2
39850,2019-02-15 11:53:46,Germany,339,1,Simplecard,0,Visa,18313,11,4,2,2
39851,2019-02-15 11:55:25,Germany,322,1,Moneycard,1,Visa,18313,11,4,1,2
39852,2019-02-15 11:56:44,Germany,225,0,Goldcard,0,Master,18313,11,4,0,1
39853,2019-02-15 11:58:19,Austria,333,0,UK_Card,0,Master,18313,11,4,3,1
39854,2019-02-15 12:01:30,Germany,225,0,UK_Card,0,Diners,18313,12,4,3,0
39855,2019-02-15 12:01:39,Germany,225,0,UK_Card,0,Diners,18314,12,4,3,0
39856,2019-02-15 12:02:34,Germany,225,0,Simplecard,0,Diners,18315,12,4,2,0
39857,2019-02-15 12:03:12,Germany,225,0,UK_Card,0,Diners,18316,12,4,3,0
39858,2019-02-15 12:03:19,Germany,225,0,Simplecard,0,Diners,18317,12,4,2,0
39859,2019-02-15 12:07:03,Germany,270,0,Moneycard,0,Master,18317,12,4,1,1
39860,2019-02-15 12:12:44,Switzerland,196,0,UK_Card,0,Diners,18317,12,4,3,0
39861,2019-02-15 12:16:16,Germany,294,0,Simplecard,0,Visa,18317,12,4,2,2
39862,2019-02-15 12:20:42,Germany,280,0,Simplecard,0,Master,18317,12,4,2,1
39863,2019-02-15 12:22:56,Germany,112,0,UK_Card,1,Diners,18317,12,4,3,0
39864,2019-02-15 12:24:05,Germany,268,0,Simplecard,0,Master,18317,12,4,2,1
39865,2019-02-15 12:27:00,Germany,303,0,UK_Card,0,Master,18317,12,4,3,1
39866,2019-02-15 12:27:40,Germany,303,0,UK_Card,0,Master,18318,12,4,3,1
39867,2019-02-15 12:27:59,Germany,303,0,Simplecard,0,Master,18319,12,4,2,1
39868,2019-02-15 12:29:10,Germany,378,0,Simplecard,0,Visa,18319,12,4,2,2
39869,2019-02-15 12:30:20,Switzerland,198,0,Moneycard,0,Visa,18319,12,4,1,2
39870,2019-02-15 12:32:00,Austria,128,0,UK_Card,0,Master,18319,12,4,3,1
39871,2019-02-15 12:32:37,Austria,128,0,UK_Card,0,Master,18320,12,4,3,1
39872,2019-02-15 12:33:04,Austria,128,0,UK_Card,0,Master,18321,12,4,3,1
39873,2019-02-15 12:33:24,Austria,128,0,UK_Card,0,Master,18322,12,4,3,1
39874,2019-02-15 12:33:31,Austria,128,1,UK_Card,0,Master,18323,12,4,3,1
39875,2019-02-15 12:35:59,Germany,203,0,Moneycard,0,Visa,18323,12,4,1,2
39876,2019-02-15 12:36:43,Germany,203,0,Simplecard,0,Visa,18324,12,4,2,2
39877,2019-02-15 12:37:24,Germany,203,0,UK_Card,0,Visa,18325,12,4,3,2
39878,2019-02-15 12:39:21,Germany,279,0,Simplecard,0,Master,18325,12,4,2,1
39879,2019-02-15 12:40:28,Germany,404,0,UK_Card,0,Master,18325,12,4,3,1
39880,2019-02-15 12:44:47,Austria,82,0,Simplecard,0,Master,18325,12,4,2,1
39881,2019-02-15 12:45:39,Austria,82,1,UK_Card,0,Master,18326,12,4,3,1
39882,2019-02-15 12:48:13,Germany,177,1,UK_Card,0,Master,18326,12,4,3,1
39883,2019-02-15 12:54:41,Germany,239,0,UK_Card,0,Diners,18326,12,4,3,0
39884,2019-02-15 12:55:33,Germany,239,0,Moneycard,0,Diners,18327,12,4,1,0
39885,2019-02-15 12:55:47,Germany,239,0,UK_Card,0,Diners,18328,12,4,3,0
39886,2019-02-15 12:56:31,Germany,239,0,UK_Card,0,Diners,18329,12,4,3,0
39887,2019-02-15 12:57:03,Germany,239,0,UK_Card,0,Diners,18330,12,4,3,0
39888,2019-02-15 13:01:23,Austria,233,0,Simplecard,0,Master,18330,13,4,2,1
39889,2019-02-15 13:03:39,Germany,227,0,UK_Card,0,Master,18330,13,4,3,1
39890,2019-02-15 13:09:11,Germany,121,0,Simplecard,0,Diners,18330,13,4,2,0
39891,2019-02-15 13:09:29,Germany,121,0,UK_Card,0,Diners,18331,13,4,3,0
39892,2019-02-15 13:10:19,Germany,121,1,Moneycard,0,Diners,18332,13,4,1,0
39893,2019-02-15 13:12:19,Germany,373,0,Simplecard,0,Diners,18332,13,4,2,0
